steamid,personaname,personastate,communityvisibilitystate,profilestate,cityid,loccountrycode,loccityid,avgPrice,maxRequiredAge,usesMultiplayer,Genres,Publishers,Developers,Categories
76561197960277394,Python Jones P.I.,0,1,1,,,,12.244952830188565,18,1,"Action,Adventure,Casual,Indie,Strategy,RPG,Simulation,Free to Play,Early Access,Racing,Sports","11 bit studios,1C Company,1C-SoftClub,CD PROJEKT RED,2D BOY ,2K Games,Aspyr (Mac & Linux),Aspyr (Mac),Feral Interactive (Linux),Feral Interactive (Mac),Missing Link Games,2K Play,ACE Team,Aleksey Abramenko,Alientrap,Almost Human Games,Amanita Design,Disney Interactive,LucasArts,Lucasfilm,ATLUS,Bethesda Softworks,Big Fat Alien,Bit Blot, LLC,Bithell Games,Black Forest Games,Black Pants Studio,Blendo Games,Blind Mind Studios,BlinkWorks Media,Bohemia Interactive,Bossa Studios,Broken Rules,Cadenza Interactive,Capybara Games,Chronic Logic,Codemasters,Coffee Stain Studios,Curve Digital,Dark Energy Digital Ltd.,Data Realms,Dead Mage,Deep Silver,Demruth,Devolver Digital,Double Fine Productions,DrinkBox Studios,DTP Entertainment,Edmund McMillen,Electronic Arts,Epic Games, Inc.,Eyebrow Interactive,Facepalm Games,SEGA,Square Enix,Warner Bros. Interactive Entertainment,Final Form Games,FireFly Studios,Firemint,Focus Home Interactive,Larian Studios,Frictional Games,Frozenbyte,Gaijin Games,Gambitious Digital Entertainment,GSC Game World,GSC World Publishing,Hemisphere Games,Hidden Path Entertainment,id Software,increpare games,IndiePub,Instinct Software Ltd.,Introversion Software,Klei Entertainment,Kloonigames,Kot in Action Creative Artel,KranX Productions,Kyle Pulver,Ludosity,Merge Games,Meridian4,Microsoft Studios,MinMax Games Ltd.,Misfits Attic,Mode 7,Moonpod,Naked Sky Entertainment,ND Games,Nicalis,Night Dive Studios,Nordic Games,THQ,Number None,Oddworld Inhabitants,Paradox Interactive,PikPok,Playbrains,Playdead,Pocketwatch Games,Positech Games,Puppy Games,Re-Logic,Rebellion,Remedy Entertainment,Retro Affect,Reverb Publishing,Revolution Software Ltd,Ritual Entertainment,Robot Entertainment,Rockstar Games,Ronimo Games,Runic Games,Sakari Indie,Size Five Games,Streum On Studio,Subset Games,TaleWorlds Entertainment,Team17 Digital Ltd,Telltale Games,Terry Cavanagh,The Chinese Room,The Men Who Wear Many Hats,Tomorrow Corporation,Trapdoor,Trendy Entertainment,Tribute Games Inc.,Tripwire Interactive,Twisted Tree,Two Tribes,Uber Entertainment,Ubisoft,Unigine Corp.,Unknown Worlds Entertainment,Valve,Vanguard Entertainment Group,Wadjet Eye Games,Wolfire Games,WXP Games,Zeboyd Games","11 bit studios,14° East,C Company,2D BOY,2K Australia,2K Boston,2K China,2K Marin,Digital Extremes,Feral Interactive (Mac),2K Czech,3D Realms,General Arcade,4A Games,ACE Team,Aleksey Abramenko,Alexander Bruce,Alientrap,Alligator Pit,Croteam,Almost Human Games,Amanita Design,Arkane Studios,Arrowhead Game Studios,Aspyr (Mac & Linux),Gearbox Software,Aspyr (Mac),BioWare,Irrational Games,Virtual Programming (Linux),Raven Software,Firaxis Games,Avalanche Studios,Best Way,Bethesda Game Studios,Bethesda Game Studios®,ig Fat Alien,Bit Blot, LLC,Bithell Games,Black Forest Games,Black Isle Studios,Black Pants Studio,Blendo Games,Blind Mind Studios,BlinkWorks Media,Blue Fang,Bohemia Interactive,Bossa Studios,Broken Rules,Cadenza Interactive,Capybara,Jim Guthrie,Superbrothers,CD PROJEKT RED,Chaos Concept,Coffee Stain Studios,Core Design,Criterion Games,Critical Studio,Cryptic Sea,Crystal Dynamics,Feral Interactive (Linux),Crytek Studios,Curve Studios,Cyanide,Cyanide Studios,Dark Energy Digital Ltd.,Dark Water Studios Ltd,Data Realms,Day 1 Studios,Dead Mage,Deep Silver Volition,Defence Alliance Team,Dennaton Games,DICE,Digitalmindsoft,Double Fine Productions,DrinkBox Studios,EA Los Angeles,EA Redwood Shores,Ed Key and David Kanaga,Edmund McMillen and Florian Himsl, Tyler Glaiel,Eidos Interactive,Eidos Montreal,Eidos Studio Hungary,Electronic Arts,Epic Games, Inc.,Eyebrow Interactive,Fatshark,The Creative Assembly,IO Interactive,Rocksteady Studios,Final Form Games,FireFly Studios,Firemint,Flying Wild Hog,Focus Home Interactive,Frictional Games,Frozenbyte,Fuel Entertainment,Playbrains,Gaijin Games,Gas Powered Games,Gray Matter Studios,GSC Game World,Hemisphere Games,Hidden Path Entertainment,Hitbox Team,Honeyslug,Humble Hearts LLC,id Software,increpare games,Ino-Co Plus,Interplay Inc.,Introversion Software,Ion Storm,Iron Lore Entertainment,Looking Glass Studios,Joshua Neurnberger,Kaos Studios,Katauri Interactive,Klei Entertainment,Kloonigames,Konstantin Koshutin,Kot in Action Creative Artel,Kudosoft,Kyle Pulver,Larian Studios,Lazy 8 Studios,LucasArts,Ludosity,Meridian4,Octane Games,MicroProse Software,MinMax Games Ltd.,Misfits Attic,Mode 7,Monolith,Monolith Productions,Timegate,Moonpod,Naked Sky Entertainment,Nicalis,Studio Pixel,Nival,Nordic Games,Reactor Zero,Number None,Obsidian Entertainment,Oddworld Inhabitants,Olli Harjola, Otto Hantula, Tom Jubert, Carlo Castellano,Pandemic Studios,Paradox Development Studio,Pieces Interactive,Pivotal Games,Playdead,Pocketwatch Games,Polytron Corporation,Positech Games,Power of 2,Puppygames,Pyro Studios,Radon Labs,Ratloop Asia,Re-Logic,Rebellion,Recoil Games,Relic Entertainment,Remedy Entertainment,Replay Studios,Retro Affect,Revolution Software Ltd,Ritual Entertainment,Robert Briscoe,The Chinese Room,Robot Entertainment,Rockstar Games,Rockstar Leeds,Team Bondi,Rockstar North,Rockstar North / Toronto,Rockstar Toronto,Rockstar Studios,Rogue Entertainment,Ronimo Games,Runic Games,Sakari Indie,Sidhe,Signal Studios,Size Five Games,Snowblind Studios,Splash Damage,WB Games Montreal,Straandlooper,Strange Loop Games,Streum On Studio,Subset Games,Supergiant Games,Swing Swing Submarine,TaleWorlds Entertainment,Team Meat,Team17 Digital Ltd,Techland,Telltale Games,Teotl Studios,Terry Cavanagh,The Men Who Wear Many Hats,The Odd Gentlemen,Tomorrow Corporation,Trendy Entertainment,Tribute Games Inc.,Tripwire Interactive,Triumph Studios,Two Tribes,Uber Entertainment,Ubisoft,Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai,Unigine Corp.,United Front Games,Unknown Worlds Entertainment,Valve,Vanguard Games,Vigil Games,White Birds Productions,Wizarbox,Wolfire Games,WXP Games,Xatrix Entertainment,Yager Development,Zeboyd Games,","demo,dlc,game,mod"
76561197960277396,Saucemoney,0,3,,,,,7.767777777777779,0,1,Action,Valve,"Gearbox Software,Valve",game
76561197960277398,sprak,0,3,1,,,,11.816956521739133,17,1,"Action,Adventure,Free to Play,Indie,Strategy,Simulation,RPG","2K Games,Aspyr (Mac, Linux),Almost Human Games,Bethesda Softworks,Bohemia Interactive,Larian Studios,New World Interactive,Ragequit Corporation,Square Enix,Valve","Almost Human Games,Aspyr (Mac, Linux),Firaxis Games,Bethesda Game Studios,Bohemia Interactive,Gearbox Software,Larian Studios,New World Interactive,Psyonix,Ragequit Corporation,Valve",game
76561197960277400,Ramos,0,3,,,,,7.490714285714285,0,1,Action,Valve,"Gearbox Software,Valve",game
76561197960277408,PoweredByDepression,0,3,1,,AU,4909,15.486238532110098,17,1,"Accounting,Utilities,Action,Adventure,Indie,RPG,Early Access,Free to Play,Massively Multiplayer,Strategy,Simulation,Casual","2K Games,Activision,Aspyr (Mac),Atari,ATLUS,Bethesda Softworks,Bohemia Interactive,Electronic Arts,Epic Games, Inc.,Fatshark,Feral Interactive (Linux),Feral Interactive (Mac),SEGA,Warner Bros. Interactive Entertainment,Gaijin Entertainment,Hidden Path Entertainment,Microsoft Studios,New World Interactive,Nordic Games,Ragequit Corporation,Rebellion,Reloaded Games,Remedy Entertainment,Rockstar Games,Runic Games,Square Enix,Stardock Entertainment,Torn Banner Studios,Trion Worlds,Uber Entertainment,Ubisoft,Unknown Worlds Entertainment,Valve,Wizards of the Coast LLC,YouNeedABudget.com,Zachtronics","5th Cell Media,Arkane Studios,Aspyr (Mac),Infinity Ward,Avalanche Studios,Bethesda Game Studios,BioWare,Blue Byte,Bohemia Interactive,Crystal Dynamics,Crytek,Crytek Studios,Day 1 Studios,DICE,EA Los Angeles,EA Redwood Shores,Eidos Interactive,Eidos Studio Hungary,Electronic Arts,Ensemble Studios,Hidden Path Entertainment,Skybox Labs,Epic Games, Inc.,Fatshark,Feral Interactive (Linux),Feral Interactive (Mac),Relic Entertainment,Rocksteady Studios,Gaijin Entertainment,Gearbox Software,Honeyslug,id Software,Insurgency Development Team,IO Interactive,Ion Storm,Ironclad Games,Stardock Entertainment,Machine Games,Mind Over Matter Studios,Monolith,New World Interactive,Old School Games,Pivotal Games,Psyonix,Ragequit Corporation,Rebellion,Reloaded Games,Remedy Entertainment,Runic Games,Snowblind Studios,Spellbound Studios,Stainless Games Ltd,The Farm 51,TimeGate Studios,Torn Banner Studios,Treyarch,Trion Worlds,Uber Entertainment,Ubisoft Montreal,Unknown Worlds Entertainment,Valve,Visceral Games,YouNeedABudget.com,Zachtronics,Zombie Panic Team","game,mod"
76561197960277410,gimeia,3,3,1,,,,11.16853479853474,18,1,"Action,Adventure,Casual,Early Access,Free to Play,Indie,Massively Multiplayer,RPG,Strategy,Simulation,Sports,Racing","1C Company,1C-SoftClub,1C-777,2D BOY ,2K Games,Aspyr (Mac & Linux),505 Games,Activision,Aspyr (Mac),AGM PLAYISM,Almost Human Games,Amanita Design,Apogee Software,Atari,ATLUS,Beatnik Games,Bit Blot, LLC,Blazing Griffin Ltd.,Blendo Games,BlinkWorks Media,Blockland LLC,Bohemia Interactive,Bossa Studios,Buka Entertainment,Capcom,Capybara Games,Chronic Logic,CI Games,Cipher Prime Studios,Cobra Mobile,Codemasters,Coffee Stain Studios,Cold Beam Games,Curve Digital,David Williamson,Daybreak Game Company,Deep Silver,Devolver Digital,Disney Interactive,LucasArts,Lucasfilm,Dmytry Lavrov,Edge of Reality,Edmund McMillen,EightyEightGames,Electronic Arts,Erik Svedäng,xosyphen studios,Eyebrow Interactive,Final Form Games,Frictional Games,Frogames,Frozenbyte,Gaijin Games,Giant Army,Gravity Europe SAS,Grinding Gear Games,GSC Game World,Hassey Enterprises, Inc.,Hidden Path Entertainment,Iceberg Interactive,Instinct Software Ltd.,Introversion Software,ISOTX,Kalypso Media Digital,Klei Entertainment,Kloonigames,Kot in Action Creative Artel,Libredia,Llamasoft LTD,Logic Artists,Ludosity,Manic Game Studios,Marvelous,Meridian4,Microsoft Studios,Mindstorm Studios,Miniclip.com,Moonpod,MumboJumbo,Murudai,NASA,NEOTOKYO [MOD],Nether Productions,New Star Games Ltd,Nicalis,Nimbly Games,Nordic Games,THQ,Number None,Paradox Interactive,Perfect World Entertainment,PikPok,Playbrains,PopCap Games,Positech Games,Re-Logic,Rebellion,RedLynx Ltd.,Reto-Moto,Retro Affect,Ripstone,Robot Entertainment,Rockstar Games,RuneStorm,Runic Games,Running With Scissors,Sakari Indie,Sandlot Games,SCS Software,SEGA,Shorebound Studios,Shovsoft,Smartly Dressed Games,Smashball Labs LLC,Square Enix,Stickmen Studios,Strategy First,Streum On Studio,Subset Games,Tale of Tales,TaleWorlds Entertainment,Telltale Games,Terry Cavanagh,The Men Who Wear Many Hats,Toxic Games,Trapdoor,Treasure,Trendy Entertainment,Tripwire Interactive,TrueThought,Two Tribes,Uber Entertainment,Ubisoft,Ubisoft Montreal,Unigine Corp.,United Independent Entertainment GmbH,Unknown Worlds Entertainment,Valve,White Rabbit Interactive,Zachtronics,Zeroscale,","1C Company,1C: Maddox Games,2D BOY,2DEngine.com,4A Games,ACE Team,Actalogic,United Independent Entertainment GmbH,Alligator Pit,Croteam,Almost Human Games,Amanita Design,Anthony Rotondo,Ben Garney,Eric Hartman,Anuman,Microids,Arkane Studios,Army Game Studio,Virtual Heroes,Ascaron,Ascaron Entertainment ltd.,Aspyr (Mac & Linux),Gearbox Software,Aspyr (Mac),Infinity Ward,Firaxis Games,Avalanche Studios,Beatnik Games,Bit Blot, LLC,Black Element,Blendo Games,BlinkWorks Media,Bohemia Interactive,Bossa Studios,Bugbear Entertainment,Buka Entertainment,Lesta Studio,Capcom Vancouver,Capybara,Jim Guthrie,Superbrothers,Cellar Door Games,Chronic Logic,CINEMAX, s.r.o.,Cipher Prime Studios,City Interactive,Cobra Mobile,Coffee Stain Studios,Cold Beam Games,Criterion Games,Cryptic Sea,Crytek Studios,Curve Studios,Dark Water Studios Ltd,David Williamson,Deepred,Defence Alliance Team,Demiurge Studios,Dialogue Design,DICE,Digital Arrow,Dmytry Lavrov,Dylan Fitterer,EA Los Angeles,Eden Studios,Edge of Reality,Edmund McMillen and Florian Himsl,EightyEightGames,Electronic Arts,Elephant Games,Ensemble Studios,Erik Svedäng,xosyphen studios,Eyebrow Interactive,Facepunch Studios,Final Form Games,Free Lives,Freegamer,Frictional Games,Frogames,Frozenbyte,Gaijin Games,GameConnect,InterWave Studios,Giant Army,Grinding Gear Games,GSC Game World,Haemimont Games,Hardsuit Labs,Hassey Enterprises, Inc.,Hermitworks Entertainment ,Hidden Path Entertainment,Interceptor Entertainment,Introversion Software,Ion Storm,IonFX,Iron Lore Entertainment,ISOTX,Katauri Interactive,Klei Entertainment,Kloonigames,Kot in Action Creative Artel,Lazy 8 Studios,Llamasoft LTD,Logic Artists,LucasArts,Ludosity,Manic Game Studios,Mindstorm Studios,Moonpod,MumboJumbo,Murudai,New Star Games Ltd,Nicalis,Studio Pixel,Nifflas' Games,NIGORO,Nimbly Games,Nordic Games,Reactor Zero,Volition,Number None,Old School Games,Opus,Outerlight Ltd.,OVERKILL - a Starbreeze Studio.,OVERKILL Software,People Can Fly,Phosphor Games Studio,Piranha Bytes,Playbrains,Polytron Corporation,PopCap Games,Positech Games,Queasy Games,R C Knight,Rake in Grass,Re-Logic,Rebellion,Redlynx,Redlynx Ltd,Ubisoft  Shanghaï,elic Entertainment,Reto-Moto,Retro Affect,Robot Entertainment,Rockstar North / Toronto,Rockstar Toronto,RTL interactive,RuneStorm,Runic Games,Running With Scissors,Sakari Indie,Sandlot Games,SCS Software,Serellan LLC,Shorebound Studios,Shovsoft,Sidhe,Smartly Dressed Games,Smashball Labs LLC,Southend,SQUARE ENIX,Stickmen Studios,Streum On Studio,STUDIO RADI-8,Subset Games,Swing Swing Submarine,Synetic,Tale of Tales,TaleWorlds Entertainment,Team Meat,Techland,Telltale Games,Terry Cavanagh,The Men Who Wear Many Hats,Toxic Games,Treasure,Trendy Entertainment,Treyarch,Tripwire Interactive,Triumph Studios,TrueThought,Two Tribes,Uber Entertainment,Ubisoft Montreal,Unigine Corp.,Unknown Worlds Entertainment,Valve,VStep,White Birds Productions,Zachtronics,Zen Studios,Zeroscale,","demo,dlc,game,mod"
76561197960277412,irongete,0,3,1,,ES,,11.657826086956527,18,1,"Action,Adventure,Indie,Free to Play,RPG,Strategy,Massively Multiplayer,Simulation,Casual,Animation & Modeling,Design & Illustration,Education,Software Training,Utilities,Web Publishing,Video Production","11 bit studios,2D BOY ,2K Games,505 Games,800 North and Digital Ranch,Amanita Design,Basilisk Games,Bit Blot, LLC,Blazing Griffin Ltd.,Chronic Logic,Cobra Mobile,Coffee Stain Studios,Crankshaft Games,Deep Silver,Feral Interactive (Linux),Feral Interactive (Mac),SEGA,Warner Bros. Interactive Entertainment,FireFly Studios,Frictional Games,Hidden Path Entertainment,id Software,Introversion Software,LudoCraft Ltd.,Might and Delight,New World Interactive,Nordic Games,OP Productions LLC,Ragequit Corporation,Rebellion,Rockstar Games,Square Enix,Tripwire Interactive,Valve,Wolfire Games,YoYo Games Ltd.","11 bit studios,2D BOY,4A Games,800 North and Digital Ranch,Amanita Design,Basilisk Games,Bit Blot, LLC,Cobra Mobile,Coffee Stain Studios,Crankshaft Games,Cryptic Sea,Day 1 Studios,Feral Interactive (Linux),Feral Interactive (Mac),Relic Entertainment,Rocksteady Studios,Firaxis Games,FireFly Studios,Frictional Games,Gearbox Software,Hidden Path Entertainment,id Software,Introversion Software,LudoCraft Ltd.,Might and Delight,Monolith,New World Interactive,OP Productions LLC,Outerlight Ltd.,Psyonix,Ragequit Corporation,Rebellion,Rockstar Studios,Snowblind Studios,Supergiant Games,Tripwire Interactive,Valve,Vigil Games,Volition,Wolfire Games,YoYo Games Ltd.",game
76561197960277414,Warcack,0,3,1,,,,12.061411764705888,18,1,"Action,Adventure,Indie,RPG,Simulation,Strategy,Casual,Free to Play","1C Company,1C-SoftClub,CD PROJEKT RED,2K Games,Aspyr (Mac, Linux),Activision,Aspyr (Mac),Bethesda Softworks,Bohemia Interactive,Codemasters,Code}{atch,Coffee Stain Studios,Darklight Games,Electronic Arts,Epic Games, Inc.,GSC Game World,Mode 7,Nordic Games,Paradox Interactive,Perfect World Entertainment,Re-Logic,Runic Games,SEGA,Square Enix,Strategy First,TaleWorlds Entertainment,TimeGate Studios,Transhuman Design,Tripwire Interactive,Two Tribes,Ubisoft,Unknown Worlds Entertainment,Valve","1C Company,Arrowhead Game Studios,Aspyr (Mac),Infinity Ward, Linux),Firaxis Games,Avalanche Studios,Bethesda Game Studios,BioWare,Bohemia Interactive,CD PROJEKT RED,Code}{atch,Coffee Stain Studios,Darklight Games,DICE,Dylan Fitterer,EA Los Angeles,Epic Games, Inc.,Gearbox Software,GSC Game World,Hardsuit Labs,Iron Lore Entertainment,Katauri Interactive,Mode 7,Nival,Obsidian Entertainment,Paradox Development Studio,Re-Logic,Red Storm Entertainment,Relic,Relic Entertainment,Runic Games,Sandstorm Productions,SQUARE ENIX,Strategy First,TaleWorlds Entertainment,TimeGate Studios,Transhuman Design,Treyarch,Tripwire Interactive,Triumph Studios,Two Tribes,Unknown Worlds Entertainment,Valve","game,mod"
76561197960277420,Arthfael,0,1,1,,,,11.718333333333339,18,1,"Action,Adventure,Free to Play,Indie,Massively Multiplayer,RPG,Strategy,Casual,Early Access,Simulation,Sports,Animation & Modeling,Video Production,Racing","1C-SoftClub,CD PROJEKT RED,2D BOY ,2K Games,Aspyr (Mac, Linux),Feral Interactive (Linux),Feral Interactive (Mac),Missing Link Games,505 Games,800 North and Digital Ranch,Amanita Design,Bethesda Softworks,Bit Blot, LLC,Blazing Griffin Ltd.,Blendo Games,Bohemia Interactive,Bossa Studios,Broken Rules,Carpe Fulgur LLC,Chronic Logic,Coffee Stain Studios,Cold Beam Games,Deep Silver,Dejobaan Games,Devolver Digital and Croteam ,Disney Interactive,LucasArts,Lucasfilm,Double Fine Productions,Electronic Arts,Square Enix,Warner Bros. Interactive Entertainment,Firemint,Frictional Games,Gaijin Entertainment,Gaijin Games,Galactic Cafe,Giant Army,Grinding Gear Games,Harebrained Holdings,Hemisphere Games,Hidden Path Entertainment,Kloonigames,Kot in Action Creative Artel,KranX Productions,Microsoft Studios,Mode 7,Mystic Box,NASA,Number None,Paradox Interactive,Puppy Games,Re-Logic,Rebellion,Red 5 Studios,Ripstone,Robot Entertainment,Rockstar Games,Runic Games,SEGA,Smudged Cat Games Ltd,sparsevector,TaleWorlds Entertainment,Team17 Digital Ltd,Telltale Games,Terry Cavanagh,Torn Banner Studios,Trendy Entertainment,Tripwire Interactive,Two Tribes,Ubisoft,Ubisoft Montreal,Valve,Wadjet Eye Games,Wolfire Games,Zeboyd Games","2D BOY,4A Games,5th Cell Media,800 North and Digital Ranch,Amanita Design,Arkane Studios,Army Game Studio,Virtual Heroes,Arrowhead Game Studios,Aspyr (Mac, Linux),Firaxis Games,Avalanche Studios,Bethesda Game Studios,Bit Blot, LLC,Blendo Games,Bohemia Interactive,Boss Baddie,Bossa Studios,Broken Rules,CD PROJEKT RED,Coffee Stain Studios,Cold Beam Games,Criterion Games,Cryptic Sea,Crystal Dynamics,Feral Interactive (Linux),Feral Interactive (Mac),Deep Silver Volition,Defence Alliance Team,Dejobaan Games,DICE,Double Fine Productions,Dylan Fitterer,EasyGameStation,Facepunch Studios,IO Interactive,Rocksteady Studios,Firemint,Frictional Games,Gaijin Entertainment,Gaijin Games,Galactic Cafe,Gearbox Software,Giant Army,Grinding Gear Games,Harebrained Schemes,Hemisphere Games,Hidden Path Entertainment,Kloonigames,Konstantin Koshutin,Kot in Action Creative Artel,Lazy 8 Studios,LucasArts,Mode 7,Mommy's Best Games,Monolith Productions, Inc.,Mystic Box,Nadeo,Number None,Obsidian Entertainment,Outerlight Ltd.,Puppygames,Re-Logic,Rebellion,Red 5 Studios,Relic Entertainment,Robot Entertainment,Rockstar North,Rockstar Toronto,Runic Games,Smudged Cat Games Ltd,sparsevector,Starbreeze Studios AB,TaleWorlds Entertainment,Team Meat,Team17 Digital Ltd,Techland,Telltale Games,Teotl Studios,Terry Cavanagh,Torn Banner Studios,Trendy Entertainment,Tripwire Interactive,Two Tribes,Ubisoft - San Francisco,Ubisoft Montreal,Valve,Wadjet Eye Games,Wolfire Games,Yager Development,Zeboyd Games,Zen Studios","game,mod,video"
76561197960277422,Brass Monkey,0,3,1,,,,7.931764705882351,0,1,Action,Valve,"Gearbox Software,Valve",game
76561197960277424,j4n,0,3,1,,,,12.08666666666667,18,1,"Action,Adventure,Free to Play,Indie,Strategy","2K Games,Aspyr (Mac),Feral Interactive (Mac),Activision,Bethesda Softworks,Coffee Stain Studios,Darklight Games,Deep Silver,Electronic Arts,Feral Interactive (Linux),Square Enix,Warner Bros. Interactive Entertainment,Playdead,Rockstar Games,SEGA,Telltale Games,Tripwire Interactive,Valve","2K Australia,2K China,2K Marin,Digital Extremes,Feral Interactive (Mac),2K Czech,4A Games,Arkane Studios,Aspyr (Mac),Infinity Ward,Irrational Games,Virtual Programming (Linux),Coffee Stain Studios,Crystal Dynamics,Feral Interactive (Linux),Darklight Games,DICE,Rocksteady Studios,Gearbox Software,Playdead,Relic Entertainment,Rockstar North / Toronto,Rockstar Toronto,Rockstar Studios,Sandstorm Productions,Telltale Games,Tripwire Interactive,Valve","game,mod"
76561197960277426,l.adore,0,3,1,,,,5.900909090909092,0,1,"Action,Free to Play,Strategy",Valve,"Gearbox Software,Valve",game
76561197960277428,Trinium,0,3,1,,US,464,8.740833333333333,17,1,"Action,Free to Play","Electronic Arts,Valve","DICE,Gearbox Software,Valve",game
76561197960277434,jenimO,0,1,1,,,,8.673181818181819,0,1,"Action,Free to Play,Indie,Simulation","BANDAI NAMCO Entertainment,Jagex,New World Interactive,Valve","Gearbox Software,Insurgency Development Team,Jagex Limited,NAMCO,Valve","game,mod"
76561197960277436,Rekoro,3,3,1,,DE,12959,10.53818181818182,17,1,"Action,Adventure,Casual,Early Access,Free to Play,Indie,Massively Multiplayer,RPG,Simulation,Strategy,Sports,Racing","2K Games,Aspyr (Mac, Linux),BANDAI NAMCO Entertainment,Bohemia Interactive,Coffee Stain Studios,Crytek ,DiezelPower,Facepunch Studios,Feral Interactive (Linux),Feral Interactive (Mac),SEGA,Focus Home Interactive,Gaijin Entertainment,IMGN.PRO,Oovee® Game Studios,nstinct Software Ltd.,Lever Games,Ndemic Creations,New World Interactive,Nordic Games,Paradox Interactive,Re-Logic,Robot Entertainment,Silver Dollar Games,Smartly Dressed Games,Smashball Labs LLC,SuperVillain Studios,The Fun Pimps Entertainment LLC,The Indie Stone,Trion Worlds, Inc.,Valve,","4 Head Studios,Arrowhead Game Studios,Aspyr (Mac, Linux),Firaxis Games,Bohemia Interactive,Coffee Stain Studios,Crytek,Dark Water Studios Ltd,DiezelPower,Eugen Systems,Facepunch Studios,Fatshark,Feral Interactive (Linux),Feral Interactive (Mac),Relic Entertainment,The Creative Assembly,FromSoftware,Gaijin Entertainment,Gearbox Software,Insurgency Development Team,Ndemic Creations,New World Interactive,No More Room in Hell Team,Oovee® Game Studios,e-Logic,Robot Entertainment,Rune Forge,Silver Dollar Games,Smartly Dressed Games,Smashball Labs LLC,SuperVillain Studios,Team Chivalry,The Fun Pimps,The Indie Stone,Trion Worlds, Inc.,Valve,Zombie Panic Team,","game,mod"
76561197960277440,rultzig,0,3,,,,,6.240000000000001,0,1,Action,Valve,"Gearbox Software,Valve",game
76561197960277442,CHeZePeas,0,3,1,,,,7.960606060606064,17,1,"Action,Adventure,Free to Play,Casual,Indie,Strategy","2K Games,Activision,Amanita Design,Electronic Arts,Valve,Vectorpark, Inc.","Amanita Design,Bizarre Creations,DICE,Gearbox Software,MicroProse Software, Inc,Valve,Vectorpark, Inc.",game
76561197960277448,zen,0,3,1,,,,10.4274358974359,17,1,"Action,Adventure,Indie,Free to Play,Strategy,RPG,Casual,Simulation","2K Games,Aspyr (Mac, Linux),3909,Bethesda Softworks,Disney Interactive,LucasArts,Lucasfilm,Feral Interactive (Mac),Warner Bros. Interactive Entertainment,Frictional Games,Microsoft Studios,New World Interactive,Number None,Ragequit Corporation,Square Enix,Subset Games,Valve","3909,5th Cell Media,Aspyr (Mac, Linux),Firaxis Games,Avalanche Studios,Bethesda Game Studios,Feral Interactive (Mac),Rocksteady Studios,Frictional Games,Gearbox Software,Irrational Games,Klei Entertainment,LucasArts,New World Interactive,Number None,Obsidian Entertainment,Pandemic Studios,Psyonix,Ragequit Corporation,Splash Damage,Subset Games,Supergiant Games,Team Chivalry,Valve","game,mod"
